url,rental,bedroom,bathroom,carpool,address,property_type,is_air_conditioning,is_floorboard,is_furnished,is_outdoor,is_secure,is_sports,is_recorded
/property-townhouse-wa-quinns+rocks-420694070,$625 per week,3,2,2,"4/12 Catalina Place, Quinns Rocks, WA 6030",Townhouse,1,0,0,1,1,1,1
/property-unit-wa-rivervale-405057685,$260 per week,2,1,2,"14/51 Riversdale Road, Rivervale, WA 6103",Unit,1,0,1,1,1,1,1
/property-apartment-wa-floreat-420693894,$550 per week,2,2,2,"35/2 Burvill Drive, Floreat, WA 6014",Apartment,1,1,0,1,1,1,1
/property-apartment-wa-cottesloe-420684594,$580 per week,2,1,1,"3/34 Margaret Street, Cottesloe, WA 6011",Apartment,0,0,0,1,1,0,1
/property-apartment-wa-east+perth-420693410,$550 per week,2,2,2,"18/118 Royal Street, East Perth, WA 6004",Apartment,1,0,0,1,1,0,1
/property-house-wa-carlisle-420693354,$420 per week,3,2,7,"83A Planet street, Carlisle, WA 6101",House,1,0,0,0,1,0,1
/property-house-wa-meadow+springs-420693262,$340 Per Week,3,2,2,"3 Arcot Court, Meadow Springs, WA 6210",House,1,0,0,1,1,0,1
/property-house-wa-bedford-420692766,$560 Per week,4,2,2,"194A The Strand, Bedford, WA 6052",House,1,0,0,1,1,0,1
/property-apartment-wa-east+perth-420692698,$595 per week,2,2,1,"1507/237 Adelaide Terrace, East Perth, WA 6004",Apartment,0,0,1,1,1,1,1
/property-unit-wa-maylands-420691922,$210 p.w.,1,1,1,"47/12 Tenth Avenue, Maylands, WA 6051",Unit,0,0,0,1,1,0,1
/property-house-wa-perth-420660358,$400 Weekly,1,1,1,"6/2 Braid Street, Perth, WA 6000",House,0,0,0,1,1,0,1
/property-house-wa-cloverdale-420690962,$380 per week,1,1,0,"5/5 Pearl Road, Cloverdale, WA 6105",House,1,0,0,0,1,0,1
/property-house-wa-inglewood-420689674,$475 per week,3,1,2,"28A Dundas Road, Inglewood, WA 6052",House,0,0,0,0,1,0,1
/property-house-wa-yanchep-420265662,$265 wk,3,2,2,"11 Seagrass Street, Yanchep, WA 6035",House,0,0,0,1,1,0,1
/property-villa-wa-westminster-420228842,$380 per week,3,2,2,"4B Princess Road, Westminster, WA 6061",Villa,1,0,0,1,1,0,1
/property-apartment-wa-east+perth-420580682,$790 per week,2,2,2,"64/100 Terrace Road, East Perth, WA 6004",Apartment,1,0,1,1,1,1,1
/property-apartment-wa-ascot-417915838,$370 per week,1,1,1,"28/2 Marina Drive, Ascot, WA 6104",Apartment,1,1,1,1,1,0,1
/property-townhouse-wa-east+fremantle-412831943,$495-$545,3,1,1,"2/5 Salvado Avenue, East Fremantle, WA 6158",Townhouse,0,0,0,0,1,0,1
/property-unit-wa-mount+lawley-404387895,$200 weekly,1,1,0,"10/12 Gerald Street, Mount Lawley, WA 6050",unknown,0,0,0,0,0,0,0
/property-house-wa-victoria+park-419416258,$460 per week,3,1,2,"89 Mackie Street, Victoria Park, WA 6100",House,1,1,0,0,1,0,1
/property-apartment-wa-maylands-420685510,$240 Weekly,1,1,1,"74/12 Tenth Avenue, Maylands, WA 6051",Apartment,1,0,0,1,1,0,1
/property-house-wa-calista-411423059,$240 wk,2,1,1,"14 Harlow Road, Calista, WA 6167",House,1,0,0,0,1,0,1
/property-house-wa-parmelia-408995971,$280 wk,3,1,1,"19 Chisham Avenue, Parmelia, WA 6167",House,1,0,0,0,1,0,1
/property-apartment-wa-spearwood-415880741,$275 p/w,2,1,1,"10/83 Phoenix Road, Spearwood, WA 6163",Apartment,0,0,0,1,1,0,1
/property-apartment-wa-maylands-420685206,$290 per week,2,1,1,"81/12 Wall Street, Maylands, WA 6051",Apartment,1,0,0,1,1,0,1
/property-townhouse-wa-subiaco-415591919,$385 p/w,2,1,1,"3/72 Subiaco Road, Subiaco, WA 6008",Townhouse,1,1,0,1,1,0,1
/property-house-wa-dianella-420685158,$380 weekly,3,1,0,"1/32 Bathurst Street, Dianella, WA 6059",House,1,0,0,1,1,0,1
/property-house-wa-lockridge-420685122,$300 per week,3,1,1,"9/10 Dolan Way, Lockridge, WA 6054",House,1,0,0,0,1,0,1
/property-house-wa-north+perth-413347407,$400 p.w.,3,1,2,"15 Deague Crt, North Perth, WA 6006",House,1,0,0,1,1,1,1
/property-unit-wa-midland-420685102,$350,3,2,2,"13/100 Great Northern Hwy, Midland, WA 6056",Unit,1,0,1,1,1,0,1
/property-house-wa-falcon-413864923,$280 per week,3,1,1,"21A Mercedes Avenue, Falcon, WA 6210",House,1,0,0,0,1,0,1
/property-studio-wa-east+perth-420684794,$385 per week,1,1,0,"409/8 Moreau Parade, East Perth, WA 6004",Studio,1,0,0,1,1,1,1
/property-house-wa-coolbinia-420684614,$850 weekly,4,2,2,"20 Warralong Crescent, Coolbinia, WA 6050",House,1,0,0,1,1,1,1
/property-house-wa-thornlie-420684578,$310 per week,3,2,2,"22/17 Southdown Place, Thornlie, WA 6108",House,1,0,1,0,1,1,1
/property-house-wa-applecross-420684558,$575 per week,3,2,2,"1/15 Kintail Road, Applecross, WA 6153",House,1,0,0,1,1,0,1
/property-house-wa-mosman+park-420684542,$450 per week,2,1,2,"2/16 Murray Avenue, Mosman Park, WA 6012",unknown,0,0,0,0,0,0,0
/property-house-wa-clarkson-420684478,420.00,4,2,2,"8 Utica Terrace, Clarkson, WA 6030",House,1,0,0,0,1,0,1
/property-apartment-wa-subiaco-420684470,$570 per week,2,2,2,"314/26 Hood Street, Subiaco, WA 6008",Apartment,0,0,0,1,1,1,1
/property-apartment-wa-east+perth-420684274,$450 per week,2,1,1,"102/71 Hay Street, East Perth, WA 6004",Apartment,1,0,0,1,1,1,1
/property-house-wa-como-420684282,$800 per week,4,2,2,"70b Monash Avenue, Como, WA 6152",House,0,0,0,0,1,0,1
/property-apartment-wa-east+perth-420683398,$530 per week,2,2,1,"318/2 Moreau Parade, East Perth, WA 6004",Apartment,1,0,0,1,1,1,1
/property-unit-wa-kenwick-420683502,$290,3,1,0,"Unit 1/11 Firetail Place, Kenwick, WA 6107",Unit,0,0,0,0,1,0,1
/property-house-wa-mount+claremont-420683274,"$1,100.00 per week",4,2,3,"9 Lambeth Mews, Mount Claremont, WA 6010",House,1,0,0,0,1,0,1
/property-apartment-wa-south+perth-420683118,$320 per week,2,1,1,"79/6 Manning Terrace, South Perth, WA 6151",Apartment,1,0,0,1,1,0,1
/property-house-wa-beldon-420682318,LEASED IN 3 DAYS,3,1,2,"a/24 Fleet Way, Beldon, WA 6027",House,1,0,0,1,1,0,1
/property-house-wa-willagee-420682518,$460 per week,3,2,2,"3A Hockin Street, Willagee, WA 6156",House,1,0,0,1,1,0,1
/property-house-wa-ballajura-416176045,**MAKE AN OFFER TO RENT**,4,2,4,"6 Ludlow Mews, Ballajura, WA 6066",House,0,0,0,1,1,0,1
/property-house-wa-ferndale-420682146,$440 weekly,4,2,2,"9 Liseron Way, Ferndale, WA 6148",House,0,1,0,0,1,0,1
/property-house-wa-warnbro-420681998,$350.00 p/week,3,1,2,"23 Dress Circle, Warnbro, WA 6169",unknown,0,0,0,0,0,0,0
/property-house-wa-parmelia-420681330,$265 wk,3,2,2,"12 Ferris Green, Parmelia, WA 6167",House,0,0,0,0,1,0,1
/property-apartment-wa-cockburn+central-420681054,$385 per week,2,2,1,"149/2 Signal Terrace, Cockburn Central, WA 6164",Apartment,1,0,0,1,1,1,1
/property-villa-wa-bassendean-420680498,$360,3,2,2,"1/96 Second Avenue, Bassendean, WA 6054",Villa,1,0,0,1,1,0,1
/property-apartment-wa-perth-420680434,$380 per week,1,1,1,"5/315 Bulwer Street, Perth, WA 6000",unknown,0,0,0,0,0,0,0
/property-house-wa-bayswater-420680166,PROPERTY UNDER APPLICATION!,3,1,3,"3B Whittaker Street, Bayswater, WA 6053",House,1,0,0,1,1,0,1
/property-house-wa-bayswater-420679734,$295 per week,2,1,6,"87 Crowther Street, Bayswater, WA 6053",House,1,1,0,1,1,0,1
/property-house-wa-balcatta-419355062,$300 PER WEEK,3,1,2,"21A Renmark Street, Balcatta, WA 6021",House,1,0,0,0,1,0,1
/property-apartment-wa-east+perth-420678734,$430 per week,3,1,1,"10/30 Bronte Street, East Perth, WA 6004",Apartment,1,0,0,0,1,0,1
/property-house-wa-east+victoria+park-420678030,$480 per week,3,2,0,"9A Hertford Street, East Victoria Park, WA 6101",House,1,0,0,0,1,0,1
/property-apartment-wa-perth-420677482,$650 per week,3,2,2,"14/918 Hay Street, Perth, WA 6000",Apartment,0,0,1,1,1,0,1
/property-house-wa-booragoon-420677354,$400 per week,3,1,1,"15A Ratcliffe Road, Booragoon, WA 6154",House,0,0,0,0,1,1,1
/property-townhouse-wa-rivervale-407923023,$420 per week,4,2,2,"1/105 Gladstone Road, Rivervale, WA 6103",Townhouse,1,0,0,1,1,0,1
/property-apartment-wa-glendalough-420674526,$270 Weekly,2,1,1,"43/303 Harborne Street, Glendalough, WA 6016",Apartment,0,0,0,1,1,0,1
/property-house-wa-secret+harbour-410118203,$450 per week,4,2,2,"14 Mandalay Bend, Secret Harbour, WA 6173",unknown,0,0,0,0,0,0,0
/property-apartment-wa-maylands-415691559,$190 per week,1,1,2,"32/86 Caledonian Avenue, Maylands, WA 6051",Apartment,0,0,0,1,1,0,1
/property-house-wa-cottesloe-419395466,$750 per week,2,1,1,"6/6 Eric Street, Cottesloe, WA 6011",House,1,0,0,1,1,0,1
/property-house-wa-southern+river-417478886,$450 wk,4,2,2,"43 Lakey Street, Southern River, WA 6110",House,1,0,0,1,1,0,1
/property-duplex+semi+detached-wa-carlisle-420674274,$300 per week,2,1,2,"18B Apollo Way, Carlisle, WA 6101",Duplex/Semi-Detached,1,0,0,0,1,0,1
/property-townhouse-wa-bicton-417321318,$380 per week,3,1,3,"10/35 Point Walter Road, Bicton, WA 6157",Townhouse,1,0,0,0,1,0,1
/property-townhouse-wa-west+perth-420674234,$480 per week,3,1,1,"3/37 Cleaver Street, West Perth, WA 6005",Townhouse,1,0,0,1,1,0,1
/property-townhouse-wa-north+perth-411973695,$700.00 per week,3,2,2,"1 Toorak Rise, North Perth, WA 6006",Townhouse,1,1,0,1,1,0,1
/property-house-wa-north+beach-420613126,$650.00 per week,3,2,4,"53A North Beach Road, North Beach, WA 6020",House,1,0,0,1,1,0,1
/property-townhouse-wa-scarborough-420673834,$620.00 per week,3,2,2,"139B Burniston Street, Scarborough, WA 6019",Townhouse,1,0,0,0,1,0,1
/property-house-wa-scarborough-420265410,$795.00 per week,4,3,2,"80A Duke Street, Scarborough, WA 6019",House,1,0,0,0,1,1,1
/property-house-wa-attadale-420673794,"$1,000 per week",5,3,2,"77 Stoneham Road, Attadale, WA 6156",unknown,0,0,0,0,0,0,0
/property-house-wa-applecross-420673782,$880 per week,5,4,2,"21 The Strand, Applecross, WA 6153",House,1,0,0,1,1,1,1
/property-apartment-wa-east+perth-420673698,$260p/w,2,1,0,"15/11 Regal Place, East Perth, WA 6004",Apartment,0,0,1,0,1,0,1
/property-house-wa-canning+vale-420673702,$400 per week,4,2,2,"128A Shreeve Road, Canning Vale, WA 6155",House,0,0,0,0,1,0,1
/property-house-wa-woodlands-420673602,$1400.00,6,3,2,"77 Rosewood Avenue, Woodlands, WA 6018",House,1,0,0,1,1,1,1
/property-house-wa-darch-420673530,$480 per week,4,2,2,"19 Lavender Chase, Darch, WA 6065",House,1,0,0,0,1,0,1
/property-unit-wa-glendalough-417379962,$280pw,2,1,1,"15/40 Pollard Street, Glendalough, WA 6016",Unit,0,0,0,1,1,0,1
/property-house-wa-two+rocks-420672494,$400 p.w.,5,2,2,"16 Hutt Court, Two Rocks, WA 6037",House,0,0,0,0,1,0,1
/property-house-wa-huntingdale-420672450,$340 wk,3,1,2,"10 Wattle Way, Huntingdale, WA 6110",House,1,0,0,0,1,0,1
/property-house-wa-ocean+reef-420670426,$520 per week,3,2,2,"5A Courageous Place, Ocean Reef, WA 6027",unknown,0,0,0,0,0,0,0
/property-apartment-wa-east+perth-420670322,$475 per week,2,2,1,"46/269 Hay Street, East Perth, WA 6004",Apartment,1,0,1,1,1,1,1
/property-house-wa-embleton-420669978,$420 per week,3,1,6,"28 Rothbury Road, Embleton, WA 6062",House,1,1,0,0,1,0,1
/property-apartment-wa-east+perth-420670070,$690 per week,3,2,1,"74/188 Adelaide Terrace, East Perth, WA 6004",Apartment,0,0,1,1,1,1,1
/property-apartment-wa-east+perth-420669714,$460 per week,2,2,1,"12/39 Brown Street, East Perth, WA 6004",Apartment,1,1,0,0,1,1,1
/property-unit-wa-mandurah-420426226,$280 per week,2,1,1,"2/14 Loaring Street, Mandurah, WA 6210",Unit,1,0,0,0,1,0,1
/property-house-wa-lakelands-420669630,$390 Per Week,4,2,2,"51 Catalina Drive, Lakelands, WA 6180",House,1,0,1,0,1,1,1
/property-house-wa-erskine-420429654,$310 per week,3,2,2,"90 Bridgewater Boulevard, Erskine, WA 6210",House,1,0,0,0,1,0,1
/property-house-wa-erskine-408175227,$270 per week,3,1,0,"4B Nymans Court, Erskine, WA 6210",House,1,0,0,0,1,0,1
/property-apartment-wa-mandurah-420609938,$550 P/Week,3,2,2,"22/3 The Palladio, Mandurah, WA 6210",Apartment,0,0,1,0,1,0,1
/property-apartment-wa-mount+lawley-420668990,$240 p.w.,1,1,2,"4/583 William Street, Mount Lawley, WA 6050",Apartment,1,0,0,1,1,0,1
/property-house-wa-wembley-414498695,$275 per week,2,1,1,"56/73 Herdsman Parade, Wembley, WA 6014",unknown,0,0,0,0,0,0,0
/property-apartment-wa-rivervale-416124169,$350 per week,1,1,1,"27/20 Rowe Avenue, Rivervale, WA 6103",Apartment,1,0,0,1,1,1,1
/property-townhouse-wa-burswood-417315370,$415 per week,3,1,1,"5/17 Clydesdale Street, Burswood, WA 6100",Townhouse,1,1,0,1,1,0,1
/property-house-wa-westminster-418074174,$350 per week,3,2,2,"24 Harkins Street, Westminster, WA 6061",House,0,0,0,0,1,0,1
/property-house-wa-byford-418340246,$395 per week,4,2,2,"31 Sarsaparilla Ramble, Byford, WA 6122",House,1,0,0,1,1,0,1
/property-unit-wa-innaloo-419698846,$470 per week,3,2,2,"76B Beatrice Street, Innaloo, WA 6018",Unit,1,0,0,1,1,0,1
/property-house-wa-rivervale-420645070,$450 per week,3,2,2,"3/87 Surrey Road, Rivervale, WA 6103",House,1,0,0,1,1,0,1
/property-apartment-wa-floreat-420667230,,2,2,2,"57/2 Burvill Drive, Floreat, WA 6014",Apartment,1,1,0,1,1,1,1
/property-house-wa-palmyra-420665842,$370-$400,3,1,0,"3 Boyd Street, Palmyra, WA 6157",House,1,0,0,0,1,0,1
/property-apartment-wa-west+perth-415993429,$750 per week,3,2,2,"7/56-58 Mount Street, West Perth, WA 6005",Apartment,1,1,0,1,1,0,1
/property-apartment-wa-fremantle-420665658,$425 per week,2,1,1,"5/13 Cantonment Street, Fremantle, WA 6160",unknown,0,0,0,0,0,0,0
/property-house-wa-rivervale-420665590,$285 per week,1,1,1,"1/76 Kooyong Road, Rivervale, WA 6103",House,1,0,0,1,1,0,1
/property-duplex+semi+detached-wa-manning-417616362,$490 per week,3,2,2,"8B Bickley Crescent, Manning, WA 6152",Duplex/Semi-Detached,1,0,0,0,1,0,1
/property-house-wa-kardinya-414905907,$365 p/w,3,1,4,"113 Gilbertson Road, Kardinya, WA 6163",House,1,0,1,0,1,0,1
/property-house-wa-yanchep-419875314,$295 per week,3,2,1,"9 Artisan Road, Yanchep, WA 6035",House,1,0,0,1,1,0,1
/property-house-wa-alexander+heights-420665398,$480 per week,4,2,2,"23 Dandenong Way, Alexander Heights, WA 6064",House,1,0,0,0,1,0,1
/property-apartment-wa-como-420665246,$390 per week,2,1,1,"5/191 Coode Street, Como, WA 6152",Apartment,1,0,0,0,1,0,1
/property-unit-wa-south+perth-420664998,$270 per week,1,1,1,"1/24 Onslow Street, South Perth, WA 6151",Unit,0,0,0,1,1,0,1
/property-villa-wa-subiaco-420664810,$410.00 per week,2,1,1,"2/15 Forrest Street, Subiaco, WA 6008",Villa,1,0,0,1,1,0,1
/property-apartment-wa-burswood-417374486,OFFERS OVER $499 PW,2,2,2,"9/28 Goodwood Parade, Burswood, WA 6100",Apartment,1,0,1,1,1,1,1
/property-apartment-wa-burswood-409026911,$550 per week,2,2,2,"702/21 Bow River, Burswood, WA 6100",Apartment,1,0,0,1,1,1,1
/property-house-wa-cloverdale-416667749,$340 per week,3,1,1,"360 Robinson Avenue, Cloverdale, WA 6105",House,1,1,0,0,1,0,1
/property-apartment-wa-perth-418834750,$375 per week,1,1,1,"18/65 Brewer Street, Perth, WA 6000",Apartment,1,1,0,1,1,0,1
/property-duplex+semi+detached-wa-san+remo-420414982,$260,3,1,1,"43A Pallas Way, San Remo, WA 6210",Duplex/Semi-Detached,1,0,0,0,1,0,1
/property-house-wa-claremont-420081398,LEASED,5,2,1,"8 Grange Street, Claremont, WA 6010",House,1,0,0,1,1,0,1
/property-townhouse-wa-leederville-420642938,$460 per week,3,2,2,"2/177 Carr Place, Leederville, WA 6007",Townhouse,0,0,0,0,1,0,1
/property-house-wa-perth-420662318,$550,2,1,1,"20 Brisbane Terrace, Perth, WA 6000",House,0,0,0,1,1,0,1
/property-villa-wa-east+victoria+park-420416362,$430 PER WEEK,3,2,1,"2/88 Dane Street, East Victoria Park, WA 6101",Villa,1,0,0,1,1,0,1
/property-house-wa-lakelands-420660426,$350,4,2,2,"41 Malata Ridge, Lakelands, WA 6180",House,0,0,0,0,1,0,1
/property-house-wa-mosman+park-420659710,$550 per week,3,1,2,"98 Palmerston Street, Mosman Park, WA 6012",House,1,0,0,0,1,0,1
/property-townhouse-wa-innaloo-420659162,$495 per week,3,2,3,"29C Marian Street, Innaloo, WA 6018",Townhouse,1,0,0,1,1,0,1
/property-apartment-wa-mount+lawley-420658718,$320 p.w.,2,1,1,"5/59 Second Avenue, Mount Lawley, WA 6050",Apartment,1,0,0,1,1,0,1
/property-apartment-wa-perth-420658442,$245p/w,1,1,1,"9/122 Terrace Road, Perth, WA 6000",Apartment,0,0,1,0,1,0,1
/property-house-wa-nedlands-414954615,$1000 Weekly,5,2,4,"45 Bruce Street, Nedlands, WA 6009",House,1,0,0,1,1,0,1
/property-villa-wa-hammond+park-417056838,$300pw,3,1,2,"12/9 Barfield Road, Hammond Park, WA 6164",Villa,1,0,0,1,1,0,1
/property-apartment-wa-victoria+park-420655470,$420 Weekly,3,2,2,"1 / 13 Mcmaster Street, Victoria Park, WA 6100",Apartment,1,0,1,1,1,1,1
/property-unit-wa-cottesloe-414395419,$400 per week,2,1,1,"8/156 Broome Street, Cottesloe, WA 6011",Unit,1,0,0,0,1,0,1
/property-apartment-wa-burswood-420655350,$260 per week,2,1,1,"85/8 Hampton Street, Burswood, WA 6100",Apartment,1,0,0,1,1,1,1
/property-house-wa-meadow+springs-406991796,$360  ONE WEEK RENT FREE !,4,2,0,"3 Otago Pass, Meadow Springs, WA 6210",House,1,0,0,1,1,0,1
/property-unit-wa-bouvard-413337267,$200 per week,2,1,1,"9/1 Mulberry Close, Bouvard, WA 6211",Unit,1,0,0,0,1,0,1
/property-other-wa-mandurah-414993903,$295 per week,3,1,1,"2B Yanmar Court, Mandurah, WA 6210",Other,0,0,0,0,1,0,1
/property-townhouse-wa-mandurah-416355469,$290 per week,3,2,2,"2/67 Sutton Street, Mandurah, WA 6210",unknown,0,0,0,0,0,0,0
/property-house-wa-mandurah-420198218,$250 per week,3,1,1,"2/7 Hackett Street, Mandurah, WA 6210",unknown,0,0,0,0,0,0,0
/property-house-wa-pinjarra-420419410,$320 per week,4,2,2,"36 Ludlow Loop, Pinjarra, WA 6208",House,0,0,0,0,1,0,1
/property-townhouse-wa-maylands-413200307,$360 p.w.,3,1,2,"4/27 Seventh Avenue, Maylands, WA 6051",Townhouse,1,1,0,1,1,0,1
/property-unit-wa-claremont-420655278,$290 per week,1,1,1,"Unit 26/54 Gugeri Street, Claremont, WA 6010",Unit,0,0,0,0,1,0,1
/property-house-wa-madora+bay-415690919,$380 per week,4,2,2,"14 Arawatta Loop, Madora Bay, WA 6210",House,1,0,0,0,1,0,1
/property-unit-wa-cottesloe-420655214,$395 per week,2,1,1,"Unit 4/8 overton gardens, Cottesloe, WA 6011",Unit,0,0,0,0,1,0,1
/property-apartment-wa-floreat-420598498,$590 Per Week,2,2,2,"14/2 Burvill Drive, Floreat, WA 6014",Apartment,1,1,0,1,1,1,1
/property-house-wa-eden+hill-420655026,$390 p.w.,3,2,0,"12 Dobson Lane, Eden Hill, WA 6054",House,0,0,0,0,1,0,1
/property-apartment-wa-floreat-420654978,$530 per week,2,1,1,"54/2 Burvill Court, Floreat, WA 6014",Apartment,1,1,0,1,1,1,1
/property-apartment-wa-success-420654910,$330 p.w.,2,1,1,"412/25 Malata Crescent, Success, WA 6164",Apartment,1,0,1,1,1,1,1
/property-house-wa-rockingham-420240490,$210 Per Week,2,1,1,"6/5-7 Jecks Street, Rockingham, WA 6168",House,0,0,0,0,1,0,1
/property-townhouse-wa-como-420654834,$395 per week,3,1,1,"6/25 Eric Street, Como, WA 6152",unknown,0,0,0,0,0,0,0
/property-villa-wa-hammond+park-420654802,$300pw,3,1,2,"9/9 Barfield Road, Hammond Park, WA 6164",Villa,1,0,0,1,1,0,1
/property-house-wa-mandurah-420654598,$230 per week,2,1,1,"3/15 Rockford Street, Mandurah, WA 6210",House,0,0,0,0,1,0,1
/property-house-wa-canning+vale-420654542,$440 per week,4,2,4,"32 Cannich Boulevard, Canning Vale, WA 6155",House,1,0,0,0,1,0,1
/property-house-wa-carlisle-414293591,$330 per week,3,1,3,"12 Grantham Place, Carlisle, WA 6101",House,1,0,0,1,1,0,1
/property-house-wa-baldivis-419992726,$320 Per Week,3,2,2,"3 Yarloop Lane, Baldivis, WA 6171",House,0,0,0,0,1,0,1
/property-apartment-wa-cloverdale-420653918,$360 per week,2,2,1,"6/208 Fisher Street, Cloverdale, WA 6105",Apartment,1,0,0,1,1,0,1
/property-unit-wa-rivervale-420653642,$500 per week,1,1,1,"3/8 Salisbury Road, Rivervale, WA 6103",Unit,1,0,1,1,1,0,1
/property-house-wa-wellard-420653490,$520 p/week,4,2,2,"181 Lambeth Circle, Wellard, WA 6170",House,0,1,0,1,1,1,1
/property-house-wa-wellard-420653370,$310 p/week,3,2,2,"9 Welton Road, Wellard, WA 6170",House,1,0,0,0,1,0,1
/property-unit-wa-maylands-420653126,$290 per week,2,1,2,"3/16-18 Kelvin Street, Maylands, WA 6051",unknown,0,0,0,0,0,0,0
/property-apartment-wa-maylands-418837226,$350 p.w.,2,1,1,"5/16 Rupert Street, Maylands, WA 6051",Apartment,1,0,0,0,1,0,1
/property-unit-wa-mandurah-408542903,$280 per week,3,1,1,"2/99 Ormsby Terrace, Mandurah, WA 6210",Unit,1,0,0,1,1,0,1
/property-house-wa-clarkson-419730306,$350.00,5,2,2,"39 Renshaw Boulevard, Clarkson, WA 6030",House,0,0,0,0,1,0,1
/property-house-wa-floreat-420650790,$900 PER WEEK,3,2,2,"7 Relay Lane, Floreat, WA 6014",House,1,0,0,1,1,0,1
/property-villa-wa-cannington-420650686,Leased 1st Viewing within 7 days,3,2,2,"4B Woodloes Street, Cannington, WA 6107",unknown,0,0,0,0,0,0,0
/property-house-wa-bassendean-420649682,$400,3,2,2,"51 Third Avenue, Bassendean, WA 6054",unknown,0,0,0,0,0,0,0
/property-apartment-wa-east+perth-419274246,$560 per week,3,2,1,"G4/2 Moreau Parade, East Perth, WA 6004",Apartment,1,0,0,1,1,1,1
/property-apartment-wa-east+perth-420198826,$530 per week,2,2,1,"301/8 Moreau Parade, East Perth, WA 6004",Apartment,1,0,0,1,1,1,1
/property-house-wa-stirling-420647990,$800 per week,4,2,2,"34 Milano, Stirling, WA 6021",House,1,1,0,1,1,0,1
/property-house-wa-thornlie-420648434,$360 per week,3,1,2,"12 Kidman Court, Thornlie, WA 6108",House,1,0,0,0,1,0,1
/property-apartment-wa-maylands-420648402,$250 p.w.,2,1,1,"26/50 Kirkham Hill Terrace, Maylands, WA 6051",Apartment,0,0,0,0,1,1,1
/property-house-wa-balga-420490906,$280 + 1 week free rent!,4,1,1,"25 Cartwright Road, Balga, WA 6061",House,1,0,0,0,1,0,1
/property-unit-wa-parmelia-409079999,$190 - $200 wk,2,1,1,"36/21 Disney Road, Parmelia, WA 6167",Unit,0,0,0,1,1,1,1
/property-house-wa-duncraig-420645450,$450 Weekly,4,2,1,"68 Davallia Road, Duncraig, WA 6023",House,1,0,0,1,1,0,1
/property-townhouse-wa-victoria+park-416885266,$420 per week,2,1,1,"29/64 McMaster Street, Victoria Park, WA 6100",Townhouse,1,0,1,1,1,1,1
/property-house-wa-claremont-417856190,"$1,500 per week",4,2,3,"18 Goldsworthy Road, Claremont, WA 6010",House,1,1,0,0,1,1,1
/property-house-wa-claremont-415561927,$580 per week,3,2,4,"27 Albert Street, Claremont, WA 6010",unknown,0,0,0,0,0,0,0
/property-house-wa-south+guildford-404965713,$330 p.w.,3,1,2,"29 Wundu Entrance, South Guildford, WA 6055",House,0,0,0,0,1,0,1
/property-house-wa-mandurah-402979300,$180 per week,2,1,2,"38 Morfitt Street, Mandurah, WA 6210",House,0,0,0,0,1,0,1
/property-house-wa-cloverdale-420645354,$495 pw,3,2,3,"22 Lowes Street, Cloverdale, WA 6105",House,0,0,0,0,1,0,1
/property-house-wa-victoria+park-413328287,$400 per week,3,2,2,"25 Sunbury Road, Victoria Park, WA 6100",House,1,1,0,0,1,0,1
/property-house-wa-coogee-415033047,$550  per week,4,2,1,"34 Parakeet  Way, Coogee, WA 6166",House,1,0,0,0,1,1,1
/property-unit-wa-hamilton+hill-412317451,$230 per week,2,1,1,"4/221 Clontarf Road, Hamilton Hill, WA 6163",Unit,1,0,0,0,1,0,1
/property-house-wa-lockridge-420645334,$290 per week,2,2,2,"283B Morley Drive East, Lockridge, WA 6054",House,1,0,0,0,1,0,1
/property-villa-wa-mount+lawley-419870818,$395 weekly,2,1,1,"7/554 William Street, Mount Lawley, WA 6050",Villa,1,0,0,0,1,0,1
/property-house-wa-north+coogee-420645138,$790 p/w,3,2,2,"20 Orsino Boulevard, North Coogee, WA 6163",unknown,0,0,0,0,0,0,0
/property-villa-wa-bassendean-411156635,$295,3,1,1,"4/23 Cyril Street, Bassendean, WA 6054",Villa,1,0,0,1,1,0,1
/property-apartment-wa-east+perth-412436411,$390,2,1,1,"10/121 Hill Street, East Perth, WA 6004",Apartment,1,1,1,1,1,0,1
/property-house-wa-singleton-420644998,$370 per week,4,2,2,"23 Marlin Way, Singleton, WA 6175",House,1,0,0,0,1,0,1
/property-apartment-wa-floreat-420644646,$375 per week,1,1,1,"39/2 Burvill Drive, Floreat, WA 6014",Apartment,0,0,0,1,1,1,1
/property-apartment-wa-east+perth-420644970,$210p/w,1,1,1,"1018/112-122 Goderich Street, East Perth, WA...",Apartment,0,0,1,0,1,0,1
/property-house-wa-balga-420644906,$340 per week,3,2,2,"2 Balney Place, Balga, WA 6061",unknown,0,0,0,0,0,0,0
/property-house-wa-baldivis-420392578,$375 Per Week,4,2,2,"18 Rubens Circuit, Baldivis, WA 6171",House,1,0,0,0,1,0,1
/property-house-wa-woodvale-420644726,LEASED FIRST HOME OPEN,3,1,2,"21 Springwood Way, Woodvale, WA 6026",House,1,0,0,1,1,0,1
/property-apartment-wa-west+perth-420644790,$350 per week,2,1,1,"8/17 Walker Avenue, West Perth, WA 6005",Apartment,1,1,1,1,1,0,1
/property-townhouse-wa-highgate-420643766,$380 per week,2,1,1,"16/323 Stirling Street, Highgate, WA 6003",Townhouse,1,0,0,1,1,0,1
/property-townhouse-wa-applecross-420644550,$560.00 per week,3,2,1,"20/39 Simpson Street, Applecross, WA 6153",Townhouse,1,0,0,1,1,0,1
